id,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area,x,y
"60012","12334","1983",CA,USF,CNF,MCCAIN,"00000000",1983/08/01 00:00:00,,"1",,,192.717056274414,,"1","00000010",4096.72538390281,779898.239451012,"-12942275","3867404"
"60229","7225","1950",CA,CDF,MVU,SEQUAN #2,"00000000",1950/11/10 00:00:00,,"14",,,5332.30810546875,,"1","00000806",25079.5673710757,21579086.2336374,"-13012275","3862404"
"60229","10128","1970",CA,USF,CNF,LAGUNA,"00000000",1970/09/26 00:00:00,1970/09/26 00:00:00,"4",,174158,174161.546875,"8","1","00000046",241974.352438122,704806802.804718,"-13012275","3862404"
"60230","1385","1945",CA,USF,CNF, ,"00000000",,,"9",,,9845.15234375,,"1","00000084",46946.6954470005,39841917.3758921,"-13007275","3862404"
"60230","10128","1970",CA,USF,CNF,LAGUNA,"00000000",1970/09/26 00:00:00,1970/09/26 00:00:00,"4",,174158,174161.546875,"8","1","00000046",241974.352438122,704806802.804718,"-13007275","3862404"
"60231","1385","1945",CA,USF,CNF, ,"00000000",,,"9",,,9845.15234375,,"1","00000084",46946.6954470005,39841917.3758921,"-13002275","3862404"
"60231","10128","1970",CA,USF,CNF,LAGUNA,"00000000",1970/09/26 00:00:00,1970/09/26 00:00:00,"4",,174158,174161.546875,"8","1","00000046",241974.352438122,704806802.804718,"-13002275","3862404"
"60232","4755","1915",CA,USF,CNF, ,"00000000",,,"14",,,4835.89697265625,,"1","00000081",20698.3137584634,19570180.6055242,"-12997275","3862404"
"60232","10128","1970",CA,USF,CNF,LAGUNA,"00000000",1970/09/26 00:00:00,1970/09/26 00:00:00,"4",,174158,174161.546875,"8","1","00000046",241974.352438122,704806802.804718,"-12997275","3862404"
"60233","10128","1970",CA,USF,CNF,LAGUNA,"00000000",1970/09/26 00:00:00,1970/09/26 00:00:00,"4",,174158,174161.546875,"8","1","00000046",241974.352438122,704806802.804718,"-12992275","3862404"
"60234","10128","1970",CA,USF,CNF,LAGUNA,"00000000",1970/09/26 00:00:00,1970/09/26 00:00:00,"4",,174158,174161.546875,"8","1","00000046",241974.352438122,704806802.804718,"-12987275","3862404"
"60235","2495","1943",CA,USF,CNF, ,"00000000",,,"9",,,5983.2236328125,,"1","00000045",40504.6147157779,24213247.4256111,"-12982275","3862404"
"60235","9273","1959",CA,USF,CNF, ,"00000000",,,"9",,,295.369537353516,,"1","00000100",5121.5902276659,1195318.08061114,"-12982275","3862404"
"60235","10128","1970",CA,USF,CNF,LAGUNA,"00000000",1970/09/26 00:00:00,1970/09/26 00:00:00,"4",,174158,174161.546875,"8","1","00000046",241974.352438122,704806802.804718,"-12982275","3862404"
"60236","10128","1970",CA,USF,CNF,LAGUNA,"00000000",1970/09/26 00:00:00,1970/09/26 00:00:00,"4",,174158,174161.546875,"8","1","00000046",241974.352438122,704806802.804718,"-12977275","3862404"
"60237","10128","1970",CA,USF,CNF,LAGUNA,"00000000",1970/09/26 00:00:00,1970/09/26 00:00:00,"4",,174158,174161.546875,"8","1","00000046",241974.352438122,704806802.804718,"-12972275","3862404"
"60239","1405","1924",CA,USF,CNF, ,"00000000",,,"9",,,1787.60864257813,,"1","00000033",17800.1354174992,7234195.43191414,"-12962275","3862404"
"60239","7122","1944",CA,USF,CNF, ,"00000000",,,"9",,,64419.62890625,,"1","00000063",101739.243209556,260696982.100302,"-12962275","3862404"
"60240","7122","1944",CA,USF,CNF, ,"00000000",,,"9",,,64419.62890625,,"1","00000063",101739.243209556,260696982.100302,"-12957275","3862404"
"60241","7122","1944",CA,USF,CNF, ,"00000000",,,"9",,,64419.62890625,,"1","00000063",101739.243209556,260696982.100302,"-12952275","3862404"
"60242","2780","1992",CA,CDF,MVU,MANZANITA,"00001375",1992/07/19 00:00:00,,"9",,,964.122253417969,,"1","00000453",13766.1473403171,3901664.40889083,"-12947275","3862404"
"60242","7122","1944",CA,USF,CNF, ,"00000000",,,"9",,,64419.62890625,,"1","00000063",101739.243209556,260696982.100302,"-12947275","3862404"
"60459","317","2007",CA,CDF,MVU,HARRIS 2,"00010427",2007/10/21 00:00:00,2007/11/02 00:00:00,"14", ,,90728.328125,"3","1","00000000",201121.344619272,367164512.848971,"-13017275","3857404"
